latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
37.4822,-121.79255,316.2,0.54,0.68,2020-08-17,1054,N,VIIRS,n,2.0NRT,279.3,4.9,N
37.47396,-121.78763,322.9,0.54,0.68,2020-08-17,1054,N,VIIRS,n,2.0NRT,264.4,3.7,N
37.48705,-121.78603,312.5,0.54,0.68,2020-08-17,1054,N,VIIRS,n,2.0NRT,284.9,4.2,N
37.45375,-121.43752,301.8,0.57,0.69,2020-08-17,1054,N,VIIRS,n,2.0NRT,274.9,1.9,N
37.50615,-121.44265,320,0.57,0.69,2020-08-17,1054,N,VIIRS,n,2.0NRT,292.2,9.5,N
37.47716,-121.42344,367,0.57,0.69,2020-08-17,1054,N,VIIRS,h,2.0NRT,271.4,6.8,N
37.45994,-121.43513,307.4,0.57,0.69,2020-08-17,1054,N,VIIRS,n,2.0NRT,272.8,1.9,N
37.46149,-121.44027,311.4,0.57,0.69,2020-08-17,1054,N,VIIRS,n,2.0NRT,286.2,4.9,N
37.46346,-121.4468,315.4,0.57,0.69,2020-08-17,1054,N,VIIRS,n,2.0NRT,287.4,4.9,N
37.45716,-121.4731,367,0.38,0.44,2020-08-17,2036,N,VIIRS,h,2.0NRT,360.3,235.9,D
37.50588,-121.84064,354.9,0.4,0.44,2020-08-17,2036,N,VIIRS,n,2.0NRT,298.4,19.1,D
37.50505,-121.84452,356.7,0.4,0.44,2020-08-17,2036,N,VIIRS,n,2.0NRT,297.9,19.1,D
37.50422,-121.84842,353.9,0.4,0.44,2020-08-17,2036,N,VIIRS,n,2.0NRT,282,14,D
37.5098,-121.84223,347.8,0.4,0.44,2020-08-17,2036,N,VIIRS,n,2.0NRT,288.4,19.1,D
37.43917,-121.43018,346,0.38,0.43,2020-08-17,2036,N,VIIRS,n,2.0NRT,307.2,11,D
37.44004,-121.42594,342,0.38,0.43,2020-08-17,2036,N,VIIRS,n,2.0NRT,306.3,21.7,D
37.82447,-121.77842,346.3,0.39,0.44,2020-08-17,2036,N,VIIRS,n,2.0NRT,274.9,7.4,D
37.82599,-121.77121,341.6,0.39,0.44,2020-08-17,2036,N,VIIRS,n,2.0NRT,270.8,10,D
37.82057,-121.77693,344.2,0.39,0.44,2020-08-17,2036,N,VIIRS,n,2.0NRT,271.3,18.7,D
37.82135,-121.7732,355.8,0.39,0.44,2020-08-17,2036,N,VIIRS,n,2.0NRT,282.5,18.7,D
37.48593,-121.79726,332.4,0.4,0.44,2020-08-17,2036,N,VIIRS,n,2.0NRT,282.2,4.2,D
37.44094,-121.4216,343.9,0.38,0.43,2020-08-17,2036,N,VIIRS,n,2.0NRT,304.8,21.7,D
37.46495,-121.4758,367,0.38,0.44,2020-08-17,2036,N,VIIRS,h,2.0NRT,340.4,123.6,D
37.47885,-121.7905,356.7,0.4,0.44,2020-08-17,2036,N,VIIRS,l,2.0NRT,286.7,19.4,D
37.48726,-121.7503,348.9,0.4,0.44,2020-08-17,2036,N,VIIRS,n,2.0NRT,297.7,15,D
37.47375,-121.79454,330,0.4,0.44,2020-08-17,2036,N,VIIRS,n,2.0NRT,281.8,4.4,D
37.47477,-121.78968,353.5,0.4,0.44,2020-08-17,2036,N,VIIRS,n,2.0NRT,294.4,19.4,D
37.48088,-121.76046,341.4,0.4,0.44,2020-08-17,2036,N,VIIRS,n,2.0NRT,294.5,8.1,D
37.82211,-121.76957,335.8,0.39,0.44,2020-08-17,2036,N,VIIRS,n,2.0NRT,271.4,7.5,D
37.46376,-121.78144,338.7,0.4,0.44,2020-08-17,2036,N,VIIRS,n,2.0NRT,281.3,2.6,D
37.79004,-121.13193,338.5,0.55,0.43,2020-08-17,2036,N,VIIRS,n,2.0NRT,309,4.1,D
37.50898,-121.84607,351.3,0.4,0.44,2020-08-17,2036,N,VIIRS,n,2.0NRT,291.8,19.1,D
37.5121,-121.85143,336.5,0.4,0.44,2020-08-17,2036,N,VIIRS,n,2.0NRT,285.8,5.2,D
37.45893,-121.78413,331.5,0.4,0.44,2020-08-17,2036,N,VIIRS,n,2.0NRT,281.2,2.6,D
37.45506,-121.78234,347.9,0.4,0.44,2020-08-17,2036,N,VIIRS,n,2.0NRT,288.5,4,D
37.45934,-121.48257,367,0.38,0.44,2020-08-17,2036,N,VIIRS,h,2.0NRT,325.6,296.3,D
37.46019,-121.47853,367,0.38,0.44,2020-08-17,2036,N,VIIRS,h,2.0NRT,364.5,296.3,D
37.46103,-121.47456,367,0.38,0.44,2020-08-17,2036,N,VIIRS,h,2.0NRT,334,235.9,D
37.46185,-121.47068,367,0.38,0.43,2020-08-17,2036,N,VIIRS,h,2.0NRT,333.9,235.9,D
37.46263,-121.46696,367,0.38,0.43,2020-08-17,2036,N,VIIRS,h,2.0NRT,338.6,229.4,D
37.458,-121.46914,367,0.38,0.43,2020-08-17,2036,N,VIIRS,l,2.0NRT,380.2,235.9,D
37.44817,-121.77472,346.2,0.4,0.44,2020-08-17,2036,N,VIIRS,n,2.0NRT,286,3.4,D
37.45296,-121.77214,347.2,0.4,0.44,2020-08-17,2036,N,VIIRS,n,2.0NRT,284.5,4.7,D
37.45208,-121.77633,349.1,0.4,0.44,2020-08-17,2036,N,VIIRS,n,2.0NRT,293.8,4,D
37.44852,-121.7329,342.7,0.4,0.44,2020-08-17,2036,N,VIIRS,n,2.0NRT,292.7,6,D
37.45628,-121.47728,367,0.38,0.44,2020-08-17,2036,N,VIIRS,h,2.0NRT,340.5,296.3,D
37.50109,-121.84313,357.7,0.4,0.44,2020-08-17,2036,N,VIIRS,l,2.0NRT,288.6,8.3,D
37.45879,-121.46538,367,0.38,0.43,2020-08-17,2036,N,VIIRS,h,2.0NRT,375.6,229.4,D
37.45414,-121.46761,367,0.38,0.43,2020-08-17,2036,N,VIIRS,l,2.0NRT,377.8,219.6,D
37.45147,-121.48022,367,0.38,0.44,2020-08-17,2036,N,VIIRS,h,2.0NRT,298.8,106.1,D
37.45329,-121.47162,367,0.38,0.44,2020-08-17,2036,N,VIIRS,h,2.0NRT,366.6,219.6,D
37.46893,-121.73663,352,0.4,0.44,2020-08-17,2036,N,VIIRS,n,2.0NRT,287.4,4.9,D
37.47278,-121.73848,335.1,0.4,0.44,2020-08-17,2036,N,VIIRS,n,2.0NRT,289.5,4.9,D
37.47196,-121.74237,330.2,0.4,0.44,2020-08-17,2036,N,VIIRS,n,2.0NRT,283.6,2.2,D
37.47655,-121.74069,336.9,0.4,0.44,2020-08-17,2036,N,VIIRS,n,2.0NRT,296.1,3,D
37.45307,-121.46385,367,0.38,0.44,2020-08-17,2036,N,VIIRS,h,2.0NRT,361.4,107.8,D
37.45049,-121.42568,354.9,0.57,0.43,2020-08-17,2036,N,VIIRS,n,2.0NRT,310.4,17.1,D
37.46342,-121.46322,367,0.38,0.43,2020-08-17,2036,N,VIIRS,h,2.0NRT,338.1,229.4,D
37.46426,-121.45924,367,0.38,0.43,2020-08-17,2036,N,VIIRS,h,2.0NRT,359.6,139.2,D
37.46516,-121.45499,367,0.38,0.43,2020-08-17,2036,N,VIIRS,h,2.0NRT,337.1,139.2,D
37.46122,-121.45385,367,0.38,0.43,2020-08-17,2036,N,VIIRS,l,2.0NRT,336,139.2,D
37.46214,-121.44949,356.4,0.38,0.43,2020-08-17,2036,N,VIIRS,n,2.0NRT,312,31.4,D
37.45956,-121.46169,367,0.38,0.43,2020-08-17,2036,N,VIIRS,h,2.0NRT,347.4,229.4,D
37.46037,-121.45788,367,0.38,0.43,2020-08-17,2036,N,VIIRS,h,2.0NRT,347.6,139.2,D
37.45496,-121.46374,367,0.38,0.43,2020-08-17,2036,N,VIIRS,l,2.0NRT,377.8,165.8,D
37.45819,-121.4484,367,0.38,0.43,2020-08-17,2036,N,VIIRS,l,2.0NRT,325.8,89.6,D
37.45574,-121.46001,367,0.38,0.43,2020-08-17,2036,N,VIIRS,h,2.0NRT,360.9,165.8,D
37.45652,-121.45632,367,0.38,0.43,2020-08-17,2036,N,VIIRS,h,2.0NRT,337.8,150.5,D
37.44846,-121.47469,355.5,0.38,0.44,2020-08-17,2036,N,VIIRS,n,2.0NRT,298.4,106.1,D
37.45023,-121.46631,354.8,0.38,0.43,2020-08-17,2036,N,VIIRS,n,2.0NRT,308.1,219.6,D
37.44937,-121.47041,367,0.38,0.44,2020-08-17,2036,N,VIIRS,h,2.0NRT,299.7,219.6,D
37.44963,-121.48055,348.1,0.39,0.44,2020-08-17,2036,N,VIIRS,n,2.0NRT,296.9,25.1,D
37.45454,-121.48549,367,0.38,0.44,2020-08-17,2036,N,VIIRS,h,2.0NRT,297.3,13.4,D
37.45368,-121.48956,352.1,0.39,0.44,2020-08-17,2036,N,VIIRS,n,2.0NRT,295,13.4,D
37.45849,-121.48661,367,0.38,0.44,2020-08-17,2036,N,VIIRS,h,2.0NRT,298,13.4,D
37.45763,-121.49071,353.2,0.39,0.44,2020-08-17,2036,N,VIIRS,n,2.0NRT,295.2,13.4,D
37.46243,-121.48775,355.2,0.38,0.44,2020-08-17,2036,N,VIIRS,n,2.0NRT,297,14.6,D
37.46155,-121.49191,348.3,0.39,0.44,2020-08-17,2036,N,VIIRS,n,2.0NRT,295.8,14.6,D
37.45114,-121.78075,330.6,0.4,0.44,2020-08-17,2036,N,VIIRS,n,2.0NRT,281.4,4,D
37.45866,-121.76528,332.4,0.4,0.44,2020-08-17,2036,N,VIIRS,n,2.0NRT,281.1,2.2,D
37.46636,-121.48896,354.4,0.38,0.44,2020-08-17,2036,N,VIIRS,n,2.0NRT,296.9,14.6,D
37.47114,-121.48615,354,0.38,0.44,2020-08-17,2036,N,VIIRS,n,2.0NRT,297.9,115.1,D
37.45772,-121.76976,342.3,0.4,0.44,2020-08-17,2036,N,VIIRS,n,2.0NRT,285.4,4.7,D
37.4545,-121.42646,349.8,0.57,0.43,2020-08-17,2036,N,VIIRS,n,2.0NRT,308.8,17.1,D
37.45424,-121.44732,367,0.38,0.43,2020-08-17,2036,N,VIIRS,h,2.0NRT,311.5,89.6,D
37.48124,-121.73857,336.1,0.4,0.44,2020-08-17,2036,N,VIIRS,n,2.0NRT,295.3,3,D
37.48039,-121.74261,341.3,0.4,0.44,2020-08-17,2036,N,VIIRS,n,2.0NRT,298,3,D
37.48423,-121.74449,347.5,0.4,0.44,2020-08-17,2036,N,VIIRS,n,2.0NRT,296.2,7.1,D
37.48811,-121.74621,335.4,0.4,0.44,2020-08-17,2036,N,VIIRS,n,2.0NRT,288.8,7.1,D
37.45686,-121.77384,341,0.4,0.44,2020-08-17,2036,N,VIIRS,n,2.0NRT,288.3,4.7,D
37.45599,-121.77794,337.5,0.4,0.44,2020-08-17,2036,N,VIIRS,n,2.0NRT,281.8,4,D
37.44922,-121.44209,353.1,0.38,0.43,2020-08-17,2036,N,VIIRS,n,2.0NRT,308.4,20.5,D
37.45698,-121.42458,367,0.38,0.43,2020-08-17,2036,N,VIIRS,h,2.0NRT,309.9,25.8,D
37.45225,-121.44763,367,0.38,0.43,2020-08-17,2036,N,VIIRS,h,2.0NRT,303.3,123,D
37.45145,-121.45152,367,0.38,0.43,2020-08-17,2036,N,VIIRS,h,2.0NRT,340.1,140.8,D
37.45068,-121.45527,367,0.38,0.43,2020-08-17,2036,N,VIIRS,h,2.0NRT,340.8,140.8,D
37.44991,-121.45892,355.7,0.38,0.43,2020-08-17,2036,N,VIIRS,n,2.0NRT,305.7,107.8,D
37.44915,-121.46263,352.4,0.38,0.44,2020-08-17,2036,N,VIIRS,n,2.0NRT,300.4,107.8,D
37.4562,-121.44872,367,0.38,0.43,2020-08-17,2036,N,VIIRS,h,2.0NRT,337.9,123,D
37.45538,-121.45266,367,0.38,0.43,2020-08-17,2036,N,VIIRS,h,2.0NRT,339,140.8,D
37.45461,-121.45643,367,0.38,0.43,2020-08-17,2036,N,VIIRS,h,2.0NRT,360.2,140.8,D
37.83407,-121.77745,341.9,0.39,0.44,2020-08-17,2036,N,VIIRS,n,2.0NRT,286.9,6.7,D
37.83485,-121.77377,352.8,0.39,0.44,2020-08-17,2036,N,VIIRS,n,2.0NRT,286.9,10.1,D
37.82942,-121.77946,332.7,0.39,0.44,2020-08-17,2036,N,VIIRS,n,2.0NRT,279,9.9,D
37.83018,-121.77586,352.5,0.39,0.44,2020-08-17,2036,N,VIIRS,n,2.0NRT,281.4,9.9,D
37.83096,-121.77223,346.5,0.39,0.44,2020-08-17,2036,N,VIIRS,n,2.0NRT,282,6.9,D
37.82631,-121.77429,356.4,0.39,0.44,2020-08-17,2036,N,VIIRS,l,2.0NRT,285.4,9.9,D
37.45734,-121.45247,367,0.38,0.43,2020-08-17,2036,N,VIIRS,h,2.0NRT,340.1,150.5,D
37.45106,-121.46239,367,0.38,0.43,2020-08-17,2036,N,VIIRS,l,2.0NRT,325.9,165.8,D
37.45184,-121.45871,367,0.38,0.43,2020-08-17,2036,N,VIIRS,h,2.0NRT,344.9,165.8,D
37.45261,-121.45506,367,0.38,0.43,2020-08-17,2036,N,VIIRS,h,2.0NRT,367.8,150.5,D
37.4534,-121.45128,367,0.38,0.43,2020-08-17,2036,N,VIIRS,h,2.0NRT,338.8,150.5,D
37.45385,-121.46009,367,0.38,0.43,2020-08-17,2036,N,VIIRS,h,2.0NRT,369.1,107.8,D
37.44497,-121.42224,343.9,0.38,0.43,2020-08-17,2036,N,VIIRS,n,2.0NRT,305.3,21.7,D
37.44406,-121.42665,345.9,0.38,0.43,2020-08-17,2036,N,VIIRS,n,2.0NRT,307.3,21.7,D
37.44316,-121.43102,351.8,0.38,0.43,2020-08-17,2036,N,VIIRS,n,2.0NRT,306.7,11,D
37.44138,-121.43961,356.6,0.38,0.43,2020-08-17,2036,N,VIIRS,n,2.0NRT,309.4,16.3,D
37.44901,-121.42285,354,0.38,0.43,2020-08-17,2036,N,VIIRS,n,2.0NRT,307.2,14.7,D
37.44808,-121.42735,348,0.38,0.43,2020-08-17,2036,N,VIIRS,n,2.0NRT,307.3,14.7,D
37.44529,-121.44091,352.3,0.38,0.43,2020-08-17,2036,N,VIIRS,n,2.0NRT,307,20.5,D
37.82473,-121.78168,331.7,0.39,0.44,2020-08-17,2036,N,VIIRS,n,2.0NRT,270.6,3.5,D
37.43698,-121.38027,336.1,0.57,0.43,2020-08-17,2036,N,VIIRS,n,2.0NRT,302,6.7,D
37.43557,-121.38708,347.4,0.57,0.43,2020-08-17,2036,N,VIIRS,n,2.0NRT,301.7,6.7,D
37.43418,-121.39384,337.6,0.57,0.43,2020-08-17,2036,N,VIIRS,n,2.0NRT,300.6,9.6,D
37.49329,-121.44032,345.2,0.57,0.43,2020-08-17,2036,N,VIIRS,n,2.0NRT,310.6,40.1,D
37.48505,-121.45975,367,0.38,0.43,2020-08-17,2036,N,VIIRS,l,2.0NRT,326.5,168.1,D
37.48586,-121.45586,348.2,0.38,0.43,2020-08-17,2036,N,VIIRS,n,2.0NRT,306.8,34.5,D
37.48954,-121.4383,347.3,0.57,0.43,2020-08-17,2036,N,VIIRS,n,2.0NRT,313.9,40.1,D
37.48837,-121.42404,356.2,0.57,0.43,2020-08-17,2036,N,VIIRS,n,2.0NRT,307.1,91.7,D
37.4802,-121.46292,367,0.38,0.43,2020-08-17,2036,N,VIIRS,h,2.0NRT,341.8,114.6,D
37.48106,-121.45885,367,0.38,0.43,2020-08-17,2036,N,VIIRS,h,2.0NRT,338.3,114.6,D
37.48462,-121.44193,367,0.38,0.43,2020-08-17,2036,N,VIIRS,h,2.0NRT,310.2,50,D
37.47617,-121.46223,367,0.38,0.43,2020-08-17,2036,N,VIIRS,l,2.0NRT,325.2,114.6,D
37.48452,-121.42252,367,0.57,0.43,2020-08-17,2036,N,VIIRS,l,2.0NRT,330.2,91.7,D
37.47708,-121.45791,367,0.38,0.43,2020-08-17,2036,N,VIIRS,h,2.0NRT,311.7,114.6,D
37.47802,-121.45341,367,0.38,0.43,2020-08-17,2036,N,VIIRS,h,2.0NRT,308.6,37.6,D
37.47308,-121.45702,356,0.38,0.43,2020-08-17,2036,N,VIIRS,n,2.0NRT,313.2,55.7,D
37.47407,-121.45238,354.2,0.38,0.43,2020-08-17,2036,N,VIIRS,n,2.0NRT,310.8,43.3,D
37.48065,-121.42109,343.7,0.57,0.43,2020-08-17,2036,N,VIIRS,l,2.0NRT,314.3,64.8,D
37.47216,-121.46143,367,0.38,0.43,2020-08-17,2036,N,VIIRS,h,2.0NRT,316.1,55.7,D
37.47679,-121.41965,348.6,0.57,0.43,2020-08-17,2036,N,VIIRS,n,2.0NRT,317,64.8,D
37.46911,-121.45604,367,0.38,0.43,2020-08-17,2036,N,VIIRS,h,2.0NRT,315.1,55.7,D
37.46613,-121.45042,352.4,0.38,0.43,2020-08-17,2036,N,VIIRS,n,2.0NRT,310.3,31.4,D
37.45304,-121.42347,367,0.38,0.43,2020-08-17,2036,N,VIIRS,h,2.0NRT,312.1,14.7,D
37.45211,-121.42798,345.2,0.38,0.43,2020-08-17,2036,N,VIIRS,n,2.0NRT,306.6,14.7,D
37.44097,-121.38111,351.4,0.57,0.43,2020-08-17,2036,N,VIIRS,n,2.0NRT,307.8,822.8,D
37.44493,-121.38205,367,0.57,0.43,2020-08-17,2036,N,VIIRS,h,2.0NRT,364.7,822.8,D
37.44363,-121.38835,367,0.57,0.43,2020-08-17,2036,N,VIIRS,h,2.0NRT,349.8,822.8,D
37.44619,-121.37597,345.3,0.57,0.43,2020-08-17,2036,N,VIIRS,n,2.0NRT,304.6,71,D
37.4997,-121.46954,367,0.38,0.43,2020-08-17,2036,N,VIIRS,h,2.0NRT,313.7,16.4,D
37.49888,-121.47344,367,0.38,0.43,2020-08-17,2036,N,VIIRS,h,2.0NRT,312.3,20.8,D
37.49804,-121.47744,367,0.38,0.43,2020-08-17,2036,N,VIIRS,h,2.0NRT,316.4,20.8,D
37.50358,-121.47094,367,0.38,0.43,2020-08-17,2036,N,VIIRS,h,2.0NRT,311,16.4,D
37.50278,-121.47479,367,0.38,0.43,2020-08-17,2036,N,VIIRS,h,2.0NRT,308.2,20.8,D
37.50195,-121.47875,367,0.38,0.43,2020-08-17,2036,N,VIIRS,h,2.0NRT,307,20.8,D
37.50436,-121.46721,347,0.38,0.43,2020-08-17,2036,N,VIIRS,n,2.0NRT,308,16.4,D
37.49322,-121.48053,352,0.38,0.43,2020-08-17,2036,N,VIIRS,l,2.0NRT,329.1,91.2,D
37.49414,-121.47613,355.8,0.38,0.43,2020-08-17,2036,N,VIIRS,n,2.0NRT,318.2,44.4,D
37.49501,-121.47199,367,0.38,0.43,2020-08-17,2036,N,VIIRS,h,2.0NRT,334.3,44.4,D
37.48929,-121.47932,367,0.38,0.43,2020-08-17,2036,N,VIIRS,l,2.0NRT,335.9,91.2,D
37.44224,-121.3951,347.1,0.57,0.43,2020-08-17,2036,N,VIIRS,n,2.0NRT,315.8,120.8,D
37.4476,-121.38927,367,0.57,0.43,2020-08-17,2036,N,VIIRS,h,2.0NRT,365.2,651,D
37.45004,-121.37743,346.6,0.57,0.43,2020-08-17,2036,N,VIIRS,n,2.0NRT,305.2,182.8,D
37.44627,-121.39571,352.6,0.57,0.43,2020-08-17,2036,N,VIIRS,n,2.0NRT,317.7,30.8,D
37.44484,-121.40265,338.4,0.57,0.43,2020-08-17,2036,N,VIIRS,n,2.0NRT,303.8,30.8,D
37.44884,-121.38327,367,0.57,0.43,2020-08-17,2036,N,VIIRS,l,2.0NRT,376.3,651,D
37.45272,-121.38462,367,0.57,0.43,2020-08-17,2036,N,VIIRS,h,2.0NRT,332.3,651,D
37.4515,-121.39055,367,0.57,0.43,2020-08-17,2036,N,VIIRS,h,2.0NRT,341.8,651,D
37.49026,-121.47469,367,0.38,0.43,2020-08-17,2036,N,VIIRS,h,2.0NRT,320.8,44.4,D
37.49118,-121.47032,367,0.38,0.43,2020-08-17,2036,N,VIIRS,h,2.0NRT,310.1,44.4,D
37.46806,-121.48087,367,0.38,0.44,2020-08-17,2036,N,VIIRS,l,2.0NRT,376.8,503.7,D
37.4697,-121.47311,367,0.38,0.43,2020-08-17,2036,N,VIIRS,l,2.0NRT,334.9,123.6,D
37.4705,-121.4693,367,0.38,0.43,2020-08-17,2036,N,VIIRS,l,2.0NRT,327.7,76,D
37.4508,-121.72214,352.9,0.4,0.44,2020-08-17,2036,N,VIIRS,n,2.0NRT,303.1,11.2,D
37.44964,-121.72763,352.2,0.4,0.44,2020-08-17,2036,N,VIIRS,n,2.0NRT,300.8,6,D
37.45023,-121.39672,353.2,0.57,0.43,2020-08-17,2036,N,VIIRS,n,2.0NRT,318.8,30.8,D
37.44885,-121.40339,351.6,0.57,0.43,2020-08-17,2036,N,VIIRS,n,2.0NRT,307.3,30.8,D
37.4554,-121.39179,367,0.57,0.43,2020-08-17,2036,N,VIIRS,h,2.0NRT,308.6,41.7,D
37.45415,-121.39786,367,0.57,0.43,2020-08-17,2036,N,VIIRS,h,2.0NRT,314.7,19.1,D
37.48642,-121.47311,367,0.38,0.43,2020-08-17,2036,N,VIIRS,l,2.0NRT,329.6,120,D
37.4713,-121.4655,367,0.38,0.43,2020-08-17,2036,N,VIIRS,l,2.0NRT,329.9,76,D
37.46889,-121.47695,367,0.38,0.44,2020-08-17,2036,N,VIIRS,h,2.0NRT,349.3,123.6,D
37.46576,-121.47195,367,0.38,0.43,2020-08-17,2036,N,VIIRS,l,2.0NRT,325.5,123.6,D
37.46656,-121.46819,350.8,0.38,0.43,2020-08-17,2036,N,VIIRS,l,2.0NRT,325.3,76,D
37.46412,-121.47972,367,0.38,0.44,2020-08-17,2036,N,VIIRS,h,2.0NRT,370.9,503.7,D
37.45284,-121.40424,352.8,0.57,0.43,2020-08-17,2036,N,VIIRS,n,2.0NRT,308.8,19.1,D
37.45152,-121.41065,341.7,0.57,0.43,2020-08-17,2036,N,VIIRS,n,2.0NRT,308,12.9,D
37.45808,-121.39902,367,0.57,0.43,2020-08-17,2036,N,VIIRS,h,2.0NRT,314.1,19.1,D
37.45679,-121.40522,347.8,0.57,0.43,2020-08-17,2036,N,VIIRS,n,2.0NRT,309.5,19.1,D
37.4555,-121.41153,340.1,0.57,0.43,2020-08-17,2036,N,VIIRS,n,2.0NRT,308.8,12.9,D
37.50105,-121.48304,347.8,0.38,0.43,2020-08-17,2036,N,VIIRS,n,2.0NRT,299.8,73.1,D
37.46199,-121.40019,354.1,0.57,0.43,2020-08-17,2036,N,VIIRS,n,2.0NRT,314,17.3,D
37.46073,-121.40633,352.4,0.57,0.43,2020-08-17,2036,N,VIIRS,n,2.0NRT,311.4,17.3,D
37.46464,-121.40755,352.4,0.57,0.43,2020-08-17,2036,N,VIIRS,n,2.0NRT,310,17.3,D
37.45597,-121.3998,367,0.57,0.43,2020-08-17,2036,N,VIIRS,h,2.0NRT,311.9,22.3,D
37.45726,-121.3937,339.9,0.57,0.43,2020-08-17,2036,N,VIIRS,n,2.0NRT,305.5,22.3,D
37.45464,-121.40607,342.5,0.57,0.43,2020-08-17,2036,N,VIIRS,n,2.0NRT,309.2,9.8,D
37.4599,-121.40092,367,0.57,0.43,2020-08-17,2036,N,VIIRS,h,2.0NRT,316,22.3,D
37.45859,-121.4071,347.1,0.57,0.43,2020-08-17,2036,N,VIIRS,n,2.0NRT,309.8,9.8,D
37.46381,-121.40215,349.3,0.57,0.43,2020-08-17,2036,N,VIIRS,n,2.0NRT,309.9,12.3,D
37.46252,-121.40824,353.1,0.57,0.43,2020-08-17,2036,N,VIIRS,n,2.0NRT,310.7,21.5,D
37.82553,-121.7779,351.4,0.39,0.44,2020-08-17,2036,N,VIIRS,n,2.0NRT,277.8,9.9,D
37.82705,-121.77077,335.2,0.39,0.44,2020-08-17,2036,N,VIIRS,n,2.0NRT,269.2,6.9,D
37.82836,-121.78002,330.2,0.39,0.44,2020-08-17,2036,N,VIIRS,n,2.0NRT,276,7.4,D
37.82912,-121.77637,349.9,0.39,0.44,2020-08-17,2036,N,VIIRS,n,2.0NRT,278.2,7.4,D
37.82987,-121.77279,354.8,0.39,0.44,2020-08-17,2036,N,VIIRS,n,2.0NRT,279.8,10,D
37.82524,-121.77477,357.2,0.39,0.44,2020-08-17,2036,N,VIIRS,l,2.0NRT,280.6,7.4,D
37.44833,-121.4666,352.3,0.38,0.44,2020-08-17,2036,N,VIIRS,n,2.0NRT,298.4,108.9,D
37.44748,-121.47072,349.2,0.38,0.44,2020-08-17,2036,N,VIIRS,n,2.0NRT,297.4,108.9,D
37.45226,-121.46778,367,0.38,0.44,2020-08-17,2036,N,VIIRS,h,2.0NRT,349.2,108.9,D
37.45141,-121.47192,367,0.38,0.44,2020-08-17,2036,N,VIIRS,h,2.0NRT,333,108.9,D
37.45051,-121.47628,354.6,0.38,0.44,2020-08-17,2036,N,VIIRS,n,2.0NRT,300,25.1,D
37.48733,-121.46875,367,0.38,0.43,2020-08-17,2036,N,VIIRS,l,2.0NRT,327,120,D
37.48447,-121.48238,367,0.38,0.44,2020-08-17,2036,N,VIIRS,h,2.0NRT,360.2,172.4,D
37.48542,-121.47785,367,0.38,0.43,2020-08-17,2036,N,VIIRS,h,2.0NRT,347.2,172.4,D
37.48339,-121.46762,350.5,0.38,0.43,2020-08-17,2036,N,VIIRS,l,2.0NRT,327,120,D
37.48065,-121.48069,367,0.38,0.44,2020-08-17,2036,N,VIIRS,h,2.0NRT,375.5,172.4,D
37.48159,-121.4762,367,0.38,0.43,2020-08-17,2036,N,VIIRS,h,2.0NRT,353.4,172.4,D
37.48253,-121.47173,367,0.38,0.43,2020-08-17,2036,N,VIIRS,h,2.0NRT,352.1,120,D
37.47678,-121.4792,367,0.38,0.44,2020-08-17,2036,N,VIIRS,l,2.0NRT,376.8,214.4,D
37.47939,-121.46677,356,0.38,0.43,2020-08-17,2036,N,VIIRS,n,2.0NRT,309.2,97.3,D
37.47768,-121.47491,367,0.38,0.43,2020-08-17,2036,N,VIIRS,h,2.0NRT,345.3,214.4,D
37.47857,-121.47068,367,0.38,0.43,2020-08-17,2036,N,VIIRS,h,2.0NRT,340.2,97.3,D
37.47535,-121.46614,367,0.38,0.43,2020-08-17,2036,N,VIIRS,l,2.0NRT,332,97.3,D
37.47199,-121.48209,367,0.38,0.44,2020-08-17,2036,N,VIIRS,h,2.0NRT,342.6,115.1,D
37.47285,-121.47804,367,0.38,0.44,2020-08-17,2036,N,VIIRS,h,2.0NRT,375.7,214.4,D
37.47369,-121.47401,367,0.38,0.43,2020-08-17,2036,N,VIIRS,h,2.0NRT,357.1,214.4,D
37.47453,-121.47001,367,0.38,0.43,2020-08-17,2036,N,VIIRS,h,2.0NRT,344.1,97.3,D
37.51904,-121.43681,337.1,0.57,0.43,2020-08-17,2036,N,VIIRS,l,2.0NRT,308.4,14.2,D
37.52037,-121.43041,339.4,0.57,0.43,2020-08-17,2036,N,VIIRS,n,2.0NRT,309.4,14.2,D
37.51512,-121.43562,352.9,0.57,0.43,2020-08-17,2036,N,VIIRS,n,2.0NRT,313.5,14.2,D
37.51641,-121.4294,338.6,0.57,0.43,2020-08-17,2036,N,VIIRS,l,2.0NRT,310.1,14.2,D
37.50993,-121.44052,339.9,0.57,0.43,2020-08-17,2036,N,VIIRS,n,2.0NRT,308.3,6.2,D
37.51122,-121.43433,338.6,0.57,0.43,2020-08-17,2036,N,VIIRS,l,2.0NRT,311.1,9.3,D
37.57347,-121.45568,347.7,0.57,0.43,2020-08-17,2036,N,VIIRS,n,2.0NRT,308.7,20.4,D
37.49057,-121.85242,337.5,0.4,0.44,2020-08-17,2036,N,VIIRS,n,2.0NRT,278.9,6.8,D
37.49544,-121.84962,330.1,0.4,0.44,2020-08-17,2036,N,VIIRS,n,2.0NRT,275.5,6.1,D
37.49459,-121.85357,339.6,0.4,0.44,2020-08-17,2036,N,VIIRS,n,2.0NRT,276.9,7.4,D
